2.430259087651895633e-01 1.147219077599464799e+05
2.430761623190039467e-01 1.148015830762526311e+05
2.431129019661802948e-01 1.147972275114468939e+05
2.431695497396324790e-01 1.148154538591499149e+05
2.431878200009921775e-01 1.147387815851885389e+05
2.432255121421652844e-01 1.147626832047966745e+05
2.432846311327939992e-01 1.148428080559958617e+05
2.433146362117457606e-01 1.149030313074598962e+05
2.433570667333214144e-01 1.149076553132522822e+05
2.433843806250768071e-01 1.148381681352976448e+05
2.434500751626067494e-01 1.147943125296386424e+05
2.434893722304896646e-01 1.148659194140859909e+05
2.435243016611283173e-01 1.148838362242177100e+05
2.435759488909019221e-01 1.148410601722604042e+05
2.436175061607918080e-01 1.149078564051462890e+05
2.436673929825735052e-01 1.149675241617932625e+05
2.436974806260630289e-01 1.149799452955446905e+05
2.437297382140343749e-01 1.148930211696659098e+05
2.437704192229056821e-01 1.149354554266236228e+05
2.438262853204808955e-01 1.149715131037010724e+05
2.438605447639427826e-01 1.148792466275769111e+05
2.439156536156336652e-01 1.149279387568191887e+05
2.439553790002451095e-01 1.150180220115066331e+05
2.439912871960689400e-01 1.149495647978850902e+05
2.440412102169278730e-01 1.150501442605068441e+05
2.440952358382628140e-01 1.150974786406014318e+05
2.441228350981548556e-01 1.150229214959446690e+05
2.441624974181964003e-01 1.149579743508783577e+05
2.441985470107835843e-01 1.150157812745191768e+05
2.442395144399442664e-01 1.150148028573819029e+05
2.442722401784568897e-01 1.149609593314129888e+05
2.443389807600226671e-01 1.150025262918422814e+05
2.443710531903656169e-01 1.149998962911017006e+05
2.444380612782497131e-01 1.150196954566712520e+05
2.444581095763233847e-01 1.149965478695764323e+05
2.444979935303894236e-01 1.151032829799650935e+05
2.445477268196806497e-01 1.150401773389585869e+05
2.445812646577432969e-01 1.151012605340285663e+05
2.446235944908223825e-01 1.151046797756997839e+05
2.446701661992351784e-01 1.151635303409134940e+05
2.447129150512705187e-01 1.151357357238888071e+05
2.447574079320431750e-01 1.151463331040535995e+05
2.447840807898623849e-01 1.150601248396770243e+05
2.448455814453304458e-01 1.151885314273929835e+05
2.448822561433425526e-01 1.151188734487472393e+05
2.449223580143115031e-01 1.150955718418257165e+05
2.449562511779125595e-01 1.151706106833682716e+05
2.449975867586311196e-01 1.151600753565233608e+05
2.450295206709638407e-01 1.151570999154950841e+05
2.450643885208965977e-01 1.151254330663152796e+05
2.451158936636134988e-01 1.152028010575781664e+05
2.451417117606742857e-01 1.151168397396345681e+05
2.452013670934963530e-01 1.152000132105064258e+05
2.452442810470428225e-01 1.152411123846757837e+05
2.452832494531778929e-01 1.150859689250719239e+05
2.453103229939536667e-01 1.152344428620322724e+05
2.453683408448069370e-01 1.153635385111125506e+05
2.454079068538110031e-01 1.152781646065384994e+05
2.454560536881142396e-01 1.152778854694260372e+05
2.454958118060514005e-01 1.152999705308887787e+05
2.455118726360580039e-01 1.152729704696035769e+05
2.455427184068738611e-01 1.151797456480207911e+05
2.456141458303782443e-01 1.152707069472978183e+05
2.456472020698781400e-01 1.153082369280661223e+05
2.456987475984241109e-01 1.153369012171047943e+05
2.457360636515900087e-01 1.153570746262609318e+05
2.457858292579797321e-01 1.152833364616471808e+05
2.458322999486332872e-01 1.152987248113041423e+05
2.458731614020783496e-01 1.152732925659370812e+05
2.459202614423261213e-01 1.153814954350765911e+05
2.459553562942997651e-01 1.152900842420520930e+05
2.459952509514542474e-01 1.153641883345238894e+05
2.460356366106566939e-01 1.152504444006244739e+05
2.460824006188967739e-01 1.153873560587714601e+05
2.461256676933331056e-01 1.153923155659454496e+05
2.461654930132619601e-01 1.154080162834908406e+05
2.461935433466945211e-01 1.152946551139442599e+05
2.462644630882161734e-01 1.154603737380515959e+05
2.462858896794977159e-01 1.154578816335081501e+05
2.463164614488568827e-01 1.153210923683011351e+05
2.463739050811555031e-01 1.154201574258683686e+05
2.464144317710249832e-01 1.155138551050439710e+05
2.464748787518466766e-01 1.156037422925174033e+05
2.465037410135665907e-01 1.154907296761375183e+05
2.465439811031867878e-01 1.154543190620153910e+05
2.465688558429895705e-01 1.154411056925330486e+05
2.466281760443615467e-01 1.154429654501596524e+05
2.466832263567079464e-01 1.154980082870565384e+05
2.467075194200677446e-01 1.154662356490720849e+05
2.467475950430628173e-01 1.155704865406512981e+05
2.467932553864492784e-01 1.154239263589125330e+05
2.468324447372326480e-01 1.154505300329069287e+05
2.468844760713888309e-01 1.156070519932184543e+05
2.469079049127974046e-01 1.154666856499297865e+05
2.469535813724428319e-01 1.155618554140361521e+05
2.469852419731802806e-01 1.155765249813705595e+05
2.470416708175396936e-01 1.155279073890024010e+05
2.470903951564774326e-01 1.155453595555178617e+05
2.471315957547251807e-01 1.157142503402733419e+05
2.471661560848284200e-01 1.155246884539230959e+05
2.472176624280685298e-01 1.155935111682525021e+05
2.472449413620938230e-01 1.155740288377904362e+05
2.472864401512354648e-01 1.155664368793435860e+05
