1.769744133988484353e-06 3.100013599226222141e+02
2.191622483772810836e-05 5.706567950827322875e+02
-3.198503951594028349e-05 8.177704363483396719e+02
-2.996074681864622889e-05 9.453953932282114465e+02
2.420233612114779749e-05 1.192349239988757517e+03
-1.029861803059554075e-05 1.423216482460350107e+03
1.802430556115053862e-05 1.605572962607807312e+03
2.691916767595713819e-05 1.851963195451450929e+03
7.809638139811973020e-05 2.099053798632336566e+03
4.510863959001681553e-05 2.286426362355925903e+03
5.105740854828435084e-05 2.545479500054236723e+03
6.155794527081147522e-05 2.827782089594054014e+03
6.080850912511864874e-05 3.091281641726152429e+03
1.050610508944918163e-04 3.310217819400691496e+03
1.084127631240181650e-04 3.517562141199787675e+03
1.024017067662220964e-04 3.773769315455342621e+03
9.375266308170432362e-05 3.993168650920572418e+03
1.294264840313171471e-04 4.277931300321292838e+03
1.367054353861442244e-04 4.527503629267302131e+03
1.379434553641492101e-04 4.728234768582342440e+03
1.579110813888795495e-04 5.016436603223445672e+03
1.772707366145119426e-04 5.091367271002222878e+03
1.835460143996532709e-04 5.319651080044611263e+03
1.693700660804767428e-04 5.561084667896853716e+03
1.840951634453998520e-04 5.731742916295066607e+03
2.060123579969120006e-04 5.940644497163766573e+03
1.897490965014506992e-04 6.177687711324668271e+03
1.920804513688500830e-04 6.286124902842812844e+03
1.939280747353846329e-04 6.547332035863569217e+03
2.385690501410932891e-04 6.720996856549466429e+03
2.521418395745996183e-04 6.958267598502635337e+03
2.426817104115471782e-04 7.077010742896568445e+03
2.391840432159502198e-04 7.247022776409005928e+03
2.301253291352570228e-04 7.491874172250058109e+03
2.454735988906954578e-04 7.699296814356490358e+03
2.620755651987919711e-04 7.832278638869569477e+03
2.619480086245979636e-04 8.071962240786202528e+03
2.409771026855944773e-04 8.182519108893633529e+03
2.742290957641747677e-04 8.373140759648949825e+03
2.670668344780660142e-04 8.564860942275947309e+03
3.042834910827050729e-04 8.633502254777791677e+03
3.081980421040457063e-04 8.926253118692031421e+03
2.860191326279725018e-04 9.039430060519682229e+03
3.197525936903695683e-04 9.220961077907984873e+03
2.903804155259972586e-04 9.373569977125596779e+03
3.321614482776050117e-04 9.545160763621888691e+03
3.238828442885390382e-04 9.668716065239788804e+03
3.359608988167275909e-04 9.887878884819911036e+03
3.138140252276231464e-04 1.001745400418370264e+04
3.375310499856687798e-04 1.013812172190958336e+04
3.583833230245219402e-04 1.037241629236814879e+04
3.209743222303547243e-04 1.049738721035801245e+04
3.554027569576418007e-04 1.069556667134863892e+04
3.617877069344583706e-04 1.081619929188486094e+04
3.652563257859194556e-04 1.092354828476900730e+04
3.573515523275998902e-04 1.113443782672705311e+04
3.574693202287998191e-04 1.119083462536801198e+04
3.834210247635068381e-04 1.143814100520453940e+04
3.669786351029306502e-04 1.153500580650179290e+04
3.766745292414490245e-04 1.165619789844152911e+04
3.895590920030610280e-04 1.182852226083644746e+04
3.829867312183924039e-04 1.196062972702753723e+04
3.885832117636081845e-04 1.209323991643234876e+04
4.138293908047112357e-04 1.226448608145179605e+04
4.133467004809614665e-04 1.239326568689242595e+04
4.084155070314225157e-04 1.255025525604286122e+04
