1.161948061985350056e-01 8.548526903624463012e+04
1.162493089875965974e-01 8.552858475288265618e+04
1.162816691695466309e-01 8.555742201791095431e+04
1.163188976626051696e-01 8.559413576391767128e+04
1.163654980912439130e-01 8.554684905575794983e+04
1.164087762387743807e-01 8.558797210564296984e+04
1.164709485798205990e-01 8.552053926644286548e+04
1.164984865318642177e-01 8.563879441794884042e+04
1.165345321556952168e-01 8.554266148211360269e+04
1.165802236791105007e-01 8.566862491005736229e+04
1.166054269918416486e-01 8.561075395717768697e+04
1.166501274915374142e-01 8.550502321158186533e+04
1.167089034272980885e-01 8.563801485511749343e+04
1.167518196914756334e-01 8.562452999845524027e+04
1.167921804770416100e-01 8.566329218778718496e+04
1.168268275239569137e-01 8.562193969982933777e+04
1.168676568249872316e-01 8.563147003126470372e+04
1.169402806381111964e-01 8.569542498394078575e+04
1.169463657457070760e-01 8.574190360462453100e+04
1.169684017100119378e-01 8.568892953933773970e+04
1.170382339159705826e-01 8.567841342877691204e+04
1.170735929502967065e-01 8.575525849892766564e+04
1.171075275521490100e-01 8.578159241172861948e+04
1.171684557297119900e-01 8.571650708609062713e+04
1.171952807400759439e-01 8.579612702658982016e+04
1.172350010684134747e-01 8.580296937000709295e+04
1.172834886813452770e-01 8.580824927459485480e+04
1.173355044181050022e-01 8.580623577401823422e+04
1.173570782827543096e-01 8.582832892386450840e+04
1.174028567308665061e-01 8.579115076086760382e+04
1.174480906796881163e-01 8.590927503884461476e+04
1.174678926707154736e-01 8.582951595028043084e+04
1.175329332722783032e-01 8.587923587234123261e+04
1.175648074018855044e-01 8.584886463945129071e+04
1.176077402930490040e-01 8.586331930565823859e+04
1.176487333048930606e-01 8.588077525865162897e+04
1.176896890775049331e-01 8.594502781101006258e+04
1.177338966713055296e-01 8.592207997363372124e+04
1.177753022931477683e-01 8.599970138922326441e+04
1.178009732732811510e-01 8.593261808202546672e+04
1.178637079578413599e-01 8.594202401126227051e+04
1.178862481075728802e-01 8.595930069626348268e+04
1.179220393282586488e-01 8.603371337488638528e+04
1.179712757158895287e-01 8.589445932443106722e+04
1.180140756312595546e-01 8.600419482971233083e+04
1.180604016313292898e-01 8.611166799873915443e+04
1.181038197552179425e-01 8.605117277733887022e+04
1.181555707010304435e-01 8.603292712517778273e+04
1.181878692557582350e-01 8.596017837769859761e+04
1.182248846933856429e-01 8.602056645516100980e+04
1.182873084894635746e-01 8.610489124607440317e+04
1.183309299793176422e-01 8.605990871531999437e+04
1.183704897381074456e-01 8.608242966436044662e+04
1.183976733945700521e-01 8.601316325304235215e+04
1.184339171204118329e-01 8.613487599793547997e+04
1.184671926786975971e-01 8.604392685711184458e+04
1.185270343762406392e-01 8.610763499535204028e+04
1.185727326525046893e-01 8.620460926979160286e+04
1.186147696697326115e-01 8.614138954612870293e+04
1.186428969807651335e-01 8.621401716708771710e+04
1.187018400929481382e-01 8.623006529712810880e+04
1.187408345982754465e-01 8.615621336941095069e+04
1.187790372598477168e-01 8.619016394617273181e+04
1.188185171381195143e-01 8.613873638381563069e+04
1.188502348855460938e-01 8.616930142822611379e+04
1.188880338098796813e-01 8.621685407370782923e+04
1.189229368332180153e-01 8.629609442540489545e+04
1.189771579640226812e-01 8.624359358061519742e+04
1.190116761240273963e-01 8.623194924845357309e+04
1.190897104737757145e-01 8.634374133527967206e+04
1.190963861672464930e-01 8.627164899210847216e+04
1.191443486492499843e-01 8.627738540618411207e+04
1.191979896921649129e-01 8.626249170588499692e+04
1.192325801145613651e-01 8.636856873412993446e+04
1.192877430162380681e-01 8.634420624547696207e+04
1.192820005358705693e-01 8.623223615415606764e+04
1.193533664857276133e-01 8.628890523042851419e+04
1.194099426363517541e-01 8.645315284430564498e+04
1.194552722446426546e-01 8.633739378889599175e+04
1.194717156999817870e-01 8.632585000392298389e+04
1.195140166439978002e-01 8.638551043587019376e+04
